MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
nv,3.468963e-01,1.347990e-01,5,6.000000e-02
gl,2.248599e-01,6.591335e-01,5,6.000000e-02
nv,3.466379e-01,1.345957e-01,5,6.000000e-02
gl,2.248189e-01,6.571191e-01,5,6.000000e-02
nv,3.472655e-01,1.347623e-01,5,6.000000e-02
gl,2.255017e-01,6.551096e-01,5,6.000000e-02
nv,3.461590e-01,1.347048e-01,5,6.000000e-02
gl,2.257666e-01,6.528565e-01,5,6.000000e-02
nv,3.457611e-01,1.348338e-01,5,6.000000e-02
gl,2.299236e-01,6.808609e-01,5,6.000000e-02
nv,3.450692e-01,1.346422e-01,5,6.000000e-02
gl,2.423434e-01,9.932439e-01,5,6.000000e-02
nv,3.437696e-01,1.343170e-01,5,6.000000e-02
gl,2.462186e-01,1.020789e+00,5,6.000000e-02
nv,3.440884e-01,1.344468e-01,5,6.000000e-02
gl,2.455068e-01,1.015432e+00,5,6.000000e-02
nv,3.442631e-01,1.344116e-01,5,6.000000e-02
gl,2.456441e-01,1.010776e+00,5,6.000000e-02
nv,3.447186e-01,1.347450e-01,5,6.000000e-02
gl,2.447589e-01,1.005572e+00,5,6.000000e-02
nv,3.443023e-01,1.344273e-01,5,6.000000e-02
gl,2.446033e-01,1.000753e+00,5,6.000000e-02
nv,3.447802e-01,1.345828e-01,5,6.000000e-02
gl,2.436399e-01,9.956730e-01,5,6.000000e-02
nv,3.452505e-01,1.346374e-01,5,6.000000e-02
gl,2.428894e-01,9.906389e-01,5,6.000000e-02
nv,3.446034e-01,1.344971e-01,5,6.000000e-02
gl,2.421782e-01,9.855978e-01,5,6.000000e-02
nv,3.449510e-01,1.345694e-01,5,6.000000e-02
gl,2.414241e-01,9.806579e-01,5,6.000000e-02
nv,3.457657e-01,1.347017e-01,5,6.000000e-02
gl,2.421387e-01,9.770207e-01,5,6.000000e-02
