MU: -4.169320e-01 7.828803e-01 1.603717e+00 -1.630652e+00 -1.912616e+00 
algo,mean,variance,S,tail
gl,1.657956e-02,5.310624e-02,5,1.500000e-01
nv,2.837735e-02,1.776609e-02,5,1.500000e-01
gl,1.676071e-02,5.287492e-02,5,1.500000e-01
nv,2.907045e-02,1.829125e-02,5,1.500000e-01
gl,1.669486e-02,5.253882e-02,5,1.500000e-01
nv,2.888529e-02,1.818003e-02,5,1.500000e-01
gl,1.660805e-02,5.220735e-02,5,1.500000e-01
nv,2.870329e-02,1.807009e-02,5,1.500000e-01
gl,1.655446e-02,5.188141e-02,5,1.500000e-01
nv,2.852333e-02,1.796150e-02,5,1.500000e-01
gl,1.650749e-02,5.155781e-02,5,1.500000e-01
nv,2.834819e-02,1.785406e-02,5,1.500000e-01
gl,1.641788e-02,5.123870e-02,5,1.500000e-01
nv,2.871770e-02,1.811158e-02,5,1.500000e-01
gl,1.748235e-02,5.277803e-02,5,1.500000e-01
nv,2.858765e-02,1.800564e-02,5,1.500000e-01
gl,1.745165e-02,5.245804e-02,5,1.500000e-01
nv,2.874000e-02,1.805529e-02,5,1.500000e-01
gl,1.736731e-02,5.213933e-02,5,1.500000e-01
nv,2.878951e-02,1.801875e-02,5,1.500000e-01
gl,1.733677e-02,5.182675e-02,5,1.500000e-01
nv,2.862085e-02,1.791420e-02,5,1.500000e-01
gl,1.725108e-02,5.151564e-02,5,1.500000e-01
nv,2.885006e-02,1.805315e-02,5,1.500000e-01
gl,1.717701e-02,5.120817e-02,5,1.500000e-01
nv,2.940904e-02,1.851041e-02,5,1.500000e-01
gl,1.710854e-02,5.090421e-02,5,1.500000e-01
nv,2.936298e-02,1.841695e-02,5,1.500000e-01
gl,1.701560e-02,5.060429e-02,5,1.500000e-01
nv,2.919012e-02,1.831294e-02,5,1.500000e-01
gl,1.695844e-02,5.030740e-02,5,1.500000e-01
nv,2.914276e-02,1.822896e-02,5,1.500000e-01
gl,1.688276e-02,5.001456e-02,5,1.500000e-01
nv,2.897357e-02,1.812716e-02,5,1.500000e-01
gl,1.680131e-02,4.972478e-02,5,1.500000e-01
nv,2.925477e-02,1.821217e-02,5,1.500000e-01
gl,1.683806e-02,4.945196e-02,5,1.500000e-01
nv,2.909035e-02,1.811151e-02,5,1.500000e-01
gl,1.676286e-02,4.916864e-02,5,1.500000e-01
nv,2.911885e-02,1.806750e-02,5,1.500000e-01
gl,1.667255e-02,4.888895e-02,5,1.500000e-01
nv,2.900971e-02,1.797142e-02,5,1.500000e-01
gl,1.660020e-02,4.861208e-02,5,1.500000e-01
nv,2.884568e-02,1.787396e-02,5,1.500000e-01
gl,1.651937e-02,4.833850e-02,5,1.500000e-01
nv,2.891266e-02,1.780899e-02,5,1.500000e-01
gl,1.644476e-02,4.806779e-02,5,1.500000e-01
nv,2.931702e-02,1.794693e-02,5,1.500000e-01
gl,1.635695e-02,4.780048e-02,5,1.500000e-01
nv,3.002061e-02,1.847972e-02,5,1.500000e-01
gl,1.629868e-02,4.753555e-02,5,1.500000e-01
nv,2.998517e-02,1.838689e-02,5,1.500000e-01
gl,1.621904e-02,4.727394e-02,5,1.500000e-01
nv,2.994503e-02,1.829742e-02,5,1.500000e-01
gl,1.616213e-02,4.701497e-02,5,1.500000e-01
nv,2.978049e-02,1.820173e-02,5,1.500000e-01
gl,1.607795e-02,4.675921e-02,5,1.500000e-01
nv,2.965760e-02,1.810739e-02,5,1.500000e-01
gl,1.605072e-02,4.650717e-02,5,1.500000e-01
nv,2.949647e-02,1.801368e-02,5,1.500000e-01
gl,1.597735e-02,4.625670e-02,5,1.500000e-01
nv,2.933962e-02,1.792080e-02,5,1.500000e-01
gl,1.589380e-02,4.600917e-02,5,1.500000e-01
nv,2.921317e-02,1.782900e-02,5,1.500000e-01
gl,1.582675e-02,4.576399e-02,5,1.500000e-01
nv,2.906342e-02,1.773780e-02,5,1.500000e-01
gl,1.577317e-02,4.552116e-02,5,1.500000e-01
nv,2.914670e-02,1.772239e-02,5,1.500000e-01
gl,1.570115e-02,4.528121e-02,5,1.500000e-01
nv,2.919810e-02,1.768659e-02,5,1.500000e-01
gl,1.563102e-02,4.504373e-02,5,1.500000e-01
nv,2.967684e-02,1.795601e-02,5,1.500000e-01
gl,1.560500e-02,4.480900e-02,5,1.500000e-01
nv,2.962298e-02,1.787920e-02,5,1.500000e-01
gl,1.555941e-02,4.457626e-02,5,1.500000e-01
nv,2.946885e-02,1.779057e-02,5,1.500000e-01
gl,1.552352e-02,4.434731e-02,5,1.500000e-01
nv,2.932839e-02,1.770239e-02,5,1.500000e-01
gl,1.545578e-02,4.411952e-02,5,1.500000e-01
nv,2.921521e-02,1.761564e-02,5,1.500000e-01
gl,1.544012e-02,4.389678e-02,5,1.500000e-01
nv,2.963415e-02,1.801354e-02,5,1.500000e-01
gl,1.538600e-02,4.367366e-02,5,1.500000e-01
nv,2.971878e-02,1.794834e-02,5,1.500000e-01
gl,1.608234e-02,4.453768e-02,5,1.500000e-01
nv,2.998376e-02,1.815737e-02,5,1.500000e-01
gl,1.605475e-02,4.431447e-02,5,1.500000e-01
nv,2.984000e-02,1.806979e-02,5,1.500000e-01
gl,1.603888e-02,4.409358e-02,5,1.500000e-01
nv,3.009402e-02,1.828374e-02,5,1.500000e-01
gl,1.598144e-02,4.387379e-02,5,1.500000e-01
nv,3.090690e-02,1.879921e-02,5,1.500000e-01
gl,1.598849e-02,4.366093e-02,5,1.500000e-01
nv,3.081328e-02,1.871156e-02,5,1.500000e-01
gl,1.595862e-02,4.344752e-02,5,1.500000e-01
nv,3.066223e-02,1.862348e-02,5,1.500000e-01
gl,1.614944e-02,4.329331e-02,5,1.500000e-01
nv,3.060473e-02,1.854834e-02,5,1.500000e-01
gl,1.614653e-02,4.308681e-02,5,1.500000e-01
nv,3.045475e-02,1.846194e-02,5,1.500000e-01
gl,1.609707e-02,4.287757e-02,5,1.500000e-01
nv,3.032298e-02,1.837586e-02,5,1.500000e-01
gl,1.603380e-02,4.267023e-02,5,1.500000e-01
nv,3.036015e-02,1.834980e-02,5,1.500000e-01
gl,1.597181e-02,4.246485e-02,5,1.500000e-01
nv,3.039739e-02,1.828945e-02,5,1.500000e-01
gl,1.599063e-02,4.226788e-02,5,1.500000e-01
nv,3.027313e-02,1.820496e-02,5,1.500000e-01
gl,1.600879e-02,4.207580e-02,5,1.500000e-01
nv,3.014976e-02,1.812138e-02,5,1.500000e-01
gl,1.595780e-02,4.187631e-02,5,1.500000e-01
nv,3.035305e-02,1.826480e-02,5,1.500000e-01
gl,1.590073e-02,4.167847e-02,5,1.500000e-01
nv,3.069867e-02,1.860407e-02,5,1.500000e-01
gl,1.583359e-02,4.148275e-02,5,1.500000e-01
nv,3.056585e-02,1.852026e-02,5,1.500000e-01
gl,1.577002e-02,4.128877e-02,5,1.500000e-01
nv,3.043507e-02,1.843704e-02,5,1.500000e-01
gl,1.604023e-02,4.131661e-02,5,1.500000e-01
nv,3.060505e-02,1.842692e-02,5,1.500000e-01
gl,1.597145e-02,4.112537e-02,5,1.500000e-01
nv,3.046633e-02,1.834531e-02,5,1.500000e-01
gl,1.591180e-02,4.093573e-02,5,1.500000e-01
nv,3.032537e-02,1.826462e-02,5,1.500000e-01
gl,1.585143e-02,4.074790e-02,5,1.500000e-01
nv,3.064650e-02,1.861762e-02,5,1.500000e-01
gl,1.578612e-02,4.056184e-02,5,1.500000e-01
nv,3.054789e-02,1.853592e-02,5,1.500000e-01
gl,1.572677e-02,4.037737e-02,5,1.500000e-01
