MU: 5.242907e-01 -4.717385e-01 -1.095709e+00 8.719267e-01 7.834958e-01 
algo,mean,variance,S,tail
gl,4.730065e-01,1.225668e+01,5,5.000000e-02
nv,4.644665e-01,1.404022e-01,5,5.000000e-02
gl,4.751982e-01,1.220458e+01,5,5.000000e-02
nv,4.639218e-01,1.404760e-01,5,5.000000e-02
gl,4.760087e-01,1.215250e+01,5,5.000000e-02
nv,4.634641e-01,1.405916e-01,5,5.000000e-02
gl,4.772886e-01,1.210091e+01,5,5.000000e-02
nv,4.630216e-01,1.405957e-01,5,5.000000e-02
gl,4.755188e-01,1.204170e+01,5,5.000000e-02
nv,4.632459e-01,1.404167e-01,5,5.000000e-02
gl,4.737065e-01,1.198303e+01,5,5.000000e-02
nv,4.626041e-01,1.402755e-01,5,5.000000e-02
gl,4.758303e-01,1.194134e+01,5,5.000000e-02
nv,4.624607e-01,1.402704e-01,5,5.000000e-02
gl,4.748715e-01,1.188407e+01,5,5.000000e-02
nv,4.626963e-01,1.402843e-01,5,5.000000e-02
gl,4.735297e-01,1.182695e+01,5,5.000000e-02
nv,4.631822e-01,1.404447e-01,5,5.000000e-02
gl,4.723012e-01,1.177040e+01,5,5.000000e-02
nv,4.627790e-01,1.403039e-01,5,5.000000e-02
gl,4.725983e-01,1.171663e+01,5,5.000000e-02
nv,4.625872e-01,1.402561e-01,5,5.000000e-02
gl,4.713100e-01,1.166104e+01,5,5.000000e-02
nv,4.630781e-01,1.402850e-01,5,5.000000e-02
gl,4.700158e-01,1.160616e+01,5,5.000000e-02
nv,4.642836e-01,1.403362e-01,5,5.000000e-02
gl,4.697773e-01,1.155337e+01,5,5.000000e-02
nv,4.646502e-01,1.402677e-01,5,5.000000e-02
gl,4.682247e-01,1.149948e+01,5,5.000000e-02
nv,4.638950e-01,1.402681e-01,5,5.000000e-02
gl,4.696974e-01,1.145455e+01,5,5.000000e-02
nv,4.643388e-01,1.404353e-01,5,5.000000e-02
gl,4.680349e-01,1.140160e+01,5,5.000000e-02
nv,4.644322e-01,1.405319e-01,5,5.000000e-02
gl,4.683057e-01,1.135086e+01,5,5.000000e-02
nv,4.642451e-01,1.407292e-01,5,5.000000e-02
gl,4.682395e-01,1.129996e+01,5,5.000000e-02
nv,4.652024e-01,1.407328e-01,5,5.000000e-02
gl,4.673340e-01,1.124866e+01,5,5.000000e-02
nv,4.645159e-01,1.405321e-01,5,5.000000e-02
gl,4.663034e-01,1.119738e+01,5,5.000000e-02
nv,4.641171e-01,1.405948e-01,5,5.000000e-02
gl,4.657994e-01,1.114741e+01,5,5.000000e-02
nv,4.636089e-01,1.405857e-01,5,5.000000e-02
gl,4.650510e-01,1.109720e+01,5,5.000000e-02
nv,4.637365e-01,1.404330e-01,5,5.000000e-02
gl,4.638767e-01,1.104753e+01,5,5.000000e-02
nv,4.641989e-01,1.406679e-01,5,5.000000e-02
gl,4.663275e-01,1.101582e+01,5,5.000000e-02
nv,4.635508e-01,1.405134e-01,5,5.000000e-02
gl,4.652218e-01,1.096757e+01,5,5.000000e-02
nv,4.629864e-01,1.403900e-01,5,5.000000e-02
gl,4.637046e-01,1.091922e+01,5,5.000000e-02
nv,4.626760e-01,1.404740e-01,5,5.000000e-02
gl,4.633793e-01,1.087198e+01,5,5.000000e-02
nv,4.629898e-01,1.406470e-01,5,5.000000e-02
gl,4.618048e-01,1.082444e+01,5,5.000000e-02
nv,4.630988e-01,1.404465e-01,5,5.000000e-02
gl,4.601950e-01,1.077734e+01,5,5.000000e-02
nv,4.628491e-01,1.404026e-01,5,5.000000e-02
gl,4.588079e-01,1.073061e+01,5,5.000000e-02
nv,4.626526e-01,1.405719e-01,5,5.000000e-02
gl,4.577003e-01,1.068416e+01,5,5.000000e-02
nv,4.621806e-01,1.404787e-01,5,5.000000e-02
gl,4.561973e-01,1.063822e+01,5,5.000000e-02
nv,4.609687e-01,1.405937e-01,5,5.000000e-02
gl,4.555750e-01,1.059248e+01,5,5.000000e-02
nv,4.616523e-01,1.407640e-01,5,5.000000e-02
gl,4.543167e-01,1.054722e+01,5,5.000000e-02
nv,4.613918e-01,1.406569e-01,5,5.000000e-02
gl,4.529776e-01,1.050243e+01,5,5.000000e-02
nv,4.607437e-01,1.406144e-01,5,5.000000e-02
gl,4.515306e-01,1.045808e+01,5,5.000000e-02
nv,4.614318e-01,1.407995e-01,5,5.000000e-02
gl,4.514348e-01,1.041510e+01,5,5.000000e-02
nv,4.609944e-01,1.410340e-01,5,5.000000e-02
